Interaction_Type,Customer_Query,Chatbot_Response,Category,Title,Price,Image_URL,Key_Features,Specifications,Product_URL
Edge Case,I want to buy the 20L Grill Microwave Oven but the price seems too high for me.,"The 20L Grill Microwave Oven is currently priced at ₹7,890 which includes a range of features such as Power Grill, Auto Defrost, and 38 Auto Cook Menus. It also comes with a 1-year warranty and essential accessories. Would you like to know more about its benefits or explore any ongoing promotions?",Microwave Ovens,"20L Grill Microwave Oven (NN-GT221WFDG, White, Power Grill, Auto Defrost, 38 Auto Cook Menus)","₹7,890",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/n/n/nn-gt221wfdg_info_1.jpg,"20 L Capacity : Suitable for cooking and reheating for a family of 2 to 4 members, Grill, cook, defrost & reheat, , Auto Cook Menus : Choose from 38 auto cook menus ranging from healthy recipes to desserts, Warranty : 1 year warranty on product, Glass Tray - 1N, Tray Roller Ring -1N, Wire Rack - 1N, Operation Instruction - 1N, Warranty Card - 1N, , ",{},https://store.in.panasonic.com/microwave-oven/grill/20l-grill-microwave-oven.html
Edge Case,I want to purchase the LUMIX S9 camera but the price seems too high. Can you offer any discount?,"I'm sorry, but the price of the LUMIX S9 camera is fixed at ₹150,191. However, you can keep an eye out for any special promotions or discounts that may be offered in the future.",Cameras,"LUMIX S9 24.2MP Full-Frame CMOS Sensor with 18-40mm lens, Human/Animal/Car/Motorcycle Detection, Real Time Lut (DC-S9NGW-S, Silver)","₹150,191",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/d/c/dc-s9ngw-s2_ocudaelhmg5sirk3.jpg,"24.2MP Full-Frame CMOS Sensor, Human/ Animal/ Car/ Motorcycle Detection, C4K/4K60p 4:2:2 10-Bit, 6K30p 4:2:0 10-Bit Video Recording, 14+ Stop of V-log/V Gamat, 3.0"" 1.84m-Dot Tilt/Free-Angle Touch-LCD, Real-Time LUT (Signature Presets), Crop & Hybrid Zoom",{},https://store.in.panasonic.com/cameras/dsc-digital-still-camera/s9-body-with-18-40mm-lens1.html
Edge Case,The refrigerator I received is the wrong color.,I'm sorry to hear about the issue with the color of the refrigerator you received. Please provide your order details so we can assist you in resolving this matter promptly.,Refrigerators,"309L 2 Star 6-Stage Smart Inverter Frost-Free Double Door Refrigerator (NR-TG322BPRN, Deep Wine, Jumbo Vegetable Basket, Net Capacity 279L)","₹35,490",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/r/artboard-1_114.jpg,"Econavi AI Technology, 6 Stage Intelligent Inverter Compressor, Biggest 35L Vegetable Box, Toughened Glass Shelf with 100KG Load, Best In Class Energy Efficiency, 1+10 yrs Warranty, , ",{},https://store.in.panasonic.com/refrigerator/frost-free/tg322-309-l-deep-wine-double-door-refrigerator-with-ai-inverter-technology.html
Edge Case,I can't find any information about the power consumption of the microwave oven.,The power consumption of the 27L Convection Microwave Oven is 1400 Watts.,Microwave Ovens,"27L Convection Microwave Oven (NN-CT645BFDG, Black Mirror, 360 Heat Wrap, Magic Grill, 101 Auto Cook Menus)","₹12,190",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/r/artboard-1_76.jpg,"27 L Capacity : Convection for daily cooking convenience for mid to large families of 3 to 4 members, Convection :  Bake, Grill,cook, defrost and reheat, Magic Grill : The dual grill system works the top and back grill simultaneously for a faster and more delicious grilling experience, Auto Cook : Choose from a range of 101 preset menus that can be cooked within minutes everyday, Japanese Menu : Recreate the asian magic in your kitchen with carefully selected Japanese Menus that can accessed with the easy touch of a button, Warranty: 1 year warranty on product and 5 years on magnetron, Tandoori Menu : Make the most of the powerful grill by choosing from  preset tandoori menus that will have your family and guests craving for more, ",{},https://store.in.panasonic.com/microwave-oven/convection/27l-convection-microwave-oven-nn-ct645bfdg.html
Edge Case,Does the AC come with a warranty for the Wi-Fi connectivity feature?,"The warranty for the AC includes 1 Year Comprehensive, 5 years on PCB, 10 years on Compressor, and 5 years on Outdoor Casing. For specific details about the Wi-Fi connectivity feature warranty, it's best to refer to the product documentation or contact customer support.",2024 Model,"1.5 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with True AI Mode, 4 Way Swing, PM 0.1 Air Purification Filter, Matter Certified, 2024 Model, White)","₹54,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/c/s/cscu-vu18akyf_baseimage_2510.jpg,"Smart Split AC with Auto Convertible Inverter compressor, , 5 Star Energy Rating for energy efficiency. Suitable for 11.14 Sqmt to 16.72 sqmt rooms., Warranty: 1 Year Comprehensive | 5 years on PCB |10 years on Compressor | 5 years on Outdoor Casing, Copper Condenser Coil with Shield Blu Technology: For greater durability in high humidity & coastal areas, Works with Amazon Alexa and Google Assistant |Customized Sleep Profiles | Remote Access and Control with Miraie, , Miraie: Connected Living | Comfortable Sleep Profile |Full Control Anytime Anywhere",{},https://store.in.panasonic.com/air-conditioners/2024-model/cs-cu-vu18akyf.html
Edge Case,Can I return the product if I am not satisfied with it?,Our return policy allows you to return the product within 15 days of purchase if you are not satisfied with it. Please ensure the product is in its original condition with all accessories included for a hassle-free return process.,2024 Model,"2 Ton 3 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with True AI Mode, 2 Way Swing, PM 0.1 Air Purification Filter, 2024 Model, White)","₹50,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/c/acrevised_2.jpg,"Smart Split AC with Auto Convertible Inverter compressor, Converti7: 7 Stages of Cooling Performance, 3 Star Energy Rating for energy efficiency. Suitable for 16.72 Sqmt to 20.90 sqmt rooms., Warranty: 1 Year Comprehensive | 5 years on PCB |10 years on Compressor., Copper Condenser Coil with Shield Blu Technology: For greater durability in high humidity & coastal areas, Works with Amazon Alexa and Google Assistant |Customized Sleep Profiles | Remote Access and Control with Miraie, , Miraie: Connected Living | Comfortable Sleep Profile |Full Control Anytime Anywhere",{},https://store.in.panasonic.com/air-conditioners/2024-model/cs-cu-su24zkywa.html
Edge Case,Why is the price of SC-HTS600GWK 600W 5.1Ch with Wireless Surround Speaker so high compared to similar products in the market?,"Our SC-HTS600GWK 600W 5.1Ch with Wireless Surround Speaker offers premium features such as Dolby Digital Plus Sound, Wireless Surround Speakers, and a high power output of 600 Watts which contribute to its pricing.",Audio,SC-HTS600GWK 600W 5.1Ch with Wireless Surround Speaker,"₹26,000",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/s/c/sc-hts600wgwk_infographic__1__wcvbajwlqnimpvlx.jpg,"5.1Ch Soundbar Speaker System, Power Output : 600 Watts, Wireless Surround Speakers, Dolby Digital Plus Sound, Deep bass Sound, Touch Control, Metal grille for Crisp Clear Sound, Easy Connectivity with BT/HDMI",{},https://store.in.panasonic.com/audio/sound-bar/sc-hts600gwk.html
Edge Case,Can I connect this AC to my smart home system if my Wi-Fi network is not very strong?,"Yes, you can still connect the AC to your smart home system even if your Wi-Fi network is not very strong. The AC also works with Amazon Alexa and Google Assistant for added convenience and control.",2024 Model,"1 Ton 5 Star Wi-Fi Inverter Smart Split AC (7 in 1 Convertible with True AI Mode, 4 Way Swing, Active Air Purification by nanoeX/nanoe-G and real time AQI monitoring, Matter Certified, 2024 Model, White)","₹45,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/c/s/cscu-hu12akyf_info_1_2406.png,"Smart Split AC with Auto Convertible Inverter compressor, India's 1st Matter Enabled AC, 5 Star Energy Rating for energy efficiency. Suitable for Upto 11.14 Sqmt rooms., Warranty: 1 Year Comprehensive | 5 years on PCB |10 years on Compressor | 5 years on Outdoor Casing, Copper Condenser Coil with Shield Blu Technology: For greater durability in high humidity & coastal areas, Works with Amazon Alexa and Google Assistant |Customized Sleep Profiles | Remote Access and Control with Miraie, nanoe X technology: Cleans and deodorizes indoor air, Miraie: Connected Living | Comfortable Sleep Profile |Full Control Anytime Anywhere",{},https://store.in.panasonic.com/air-conditioners/2024-model/cs-cu-hu12akyf.html
Edge Case,Is there a warranty for the TV?,"Yes, there is a 1-year warranty provided for the 139 cm (55 inches) 4K Ultra HD Smart LED Google TV TH-55MX850DX.",Televisions,"139 cm (55 inches) 4K Ultra HD Smart LED Google TV TH-55MX850DX (Black, 4K Colour Engine, Dolby Vision & Atmos, Google Assistant)","₹72,490",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/t/h/th-55mx850dxrev.jpg,"4K Color Engine, HDR 10, Dolby Vision & Atmos, Home Theater Built-In with Tweeter, Game Mode, Chromecast Built-In & Air Screen, Ok Google, ",{},https://store.in.panasonic.com/televisions/4k-google-tv/mx850-google-tv-4k-hrd-tv-55-inches.html
Edge Case,Can I purchase the washing machine without the Drynamic Spin feature?,"I'm sorry, but this model comes with the Drynamic Spin feature as a key component. Would you like to explore other washing machine options without this feature?",Washing Machines,"8 Kg 5 Star Fully-Automatic Front Loading Washing Machine (NA-148MH2L01, Dark Silver, Drynamic Spin, Steam Care, Baby Care)","₹32,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/n/a/na-148mh2l01_info_2108_1.jpg,"With Drynamic Spin, now get up to 20%* faster drying, Get fresh & sanitized clothes with Steam Wash, Fight both stains and bacteria with the Built-in Heater, 1400 RPM for superior drying results, 2 years comprehensive warranty and 10 years warranty on motor, , , ",{},https://store.in.panasonic.com/washing-machines/fully-automatic-front-load/8-kg-5-star-fully-automatic-front-loading-washing-machine-na-148mh2l01-dark-silver-drynamic-spin-steam-care-baby-care.html
Edge Case,I received the Descaling Powder for Fully-Automatic Washing Machines but the net quantity mentioned is only 90 grams instead of 100 grams.,"I'm sorry to hear about the discrepancy in the net quantity of the Descaling Powder you received. To assist you further, could you please provide your order number so we can look into this matter promptly?",Accessories,"Descaling Powder for Fully-Automatic Washing Machines (SC02W102, Sparkling Clean Wash, 100 gms)",₹153,https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/d/e/descaling-powder-infographics-1_2.jpg,"Net Quantity: 100 grams., Scent: fresh & fruity., Developed for Fully Automatic Washing Machines., Helps to reduce scale formation in your Washing Machine., Increases the life of your Washing Machine., , , ",{},https://store.in.panasonic.com/accessories/washing-machines/descaling-powder.html
Edge Case,"What is the return policy for the Panasonic 1.5 Ton 3 Star Hot & Cold Inverter Split AC I purchased for ₹40,990?","I'm sorry, but we do not accept returns on air conditioners once they have been installed due to the nature of the product. However, if you encounter any issues with the AC, please reach out to us and we will assist you in resolving the problem under the manufacturer's warranty.",2025 Model,"Panasonic 1.5 Ton 3 Star Hot & Cold Inverter Split AC (Higher Airflow, -7 ~ 55 Deg. C Operation, Copper Condenser, 7in1 Convertible, 2-Way Swing, PM 0.1 Filter, CS/CU-EZ18BKYF, 2025 Model, White)","₹40,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/c/s/cs-cu-ez18bkyf.png,"Split AC with inverter compressor: Variable speed compressor which adjusts cooling capacity depending on heat load. The convertible feature with 7 different cooling modes adjusts cooling performances ranging from 45%* to HC*. Therby enhances energy efficiency and provides personalized comfort with minimal effort., Capacity (1.5 Ton): Suitable for medium sized rooms 11.1 - 15.8 sq m (120  - 170 sq ft); Airflow of 576 CFM; Cooling Capacity of 5100 W & Ambient operating Temperature: -7 ~ 55 degree Celsius with 2 way Swing., Energy Rating: 3 Star. Annual Energy Consumption: 928.57 units. ISEER Value: 4.25., Manufacturer Warranty: 1 Year Comprehensive on Product, +4 Years on PCB, +4 Years on ODU Casing, +9 Years on Compressor, Copper Condenser Coil: Better cooling and requires low maintenance.Healthy Cooling: Equipped with the PM 0.1 Filter.Longer Heat Exchanger Life: Special ShieldBlu+ protection coating to prevent leakages., Key Features- Stabilizer free operation with 145-285 V operating voltage range; Hidden Temperature Display; Noise Level: IDU - 35/46 (db) & ODU: 53 (db)., Special Feature:Hot & Cold Inverter Split AC, with 100% Copper Tubing helps in better heat exchange.Crystal Clean technology helps in enhancing the cooling performance,provides pure air and saves on electricity bills by self-cleaning of evaporator coils., Refrigerant Gas: R32 – Environment Friendly - ""Zero"" Ozone Depletion Potential (ODP)",{},https://store.in.panasonic.com/air-conditioners/2025-model/cs-cu-ez18bkyf.html
Edge Case,"I am interested in purchasing the Panasonic 1.4 Ton 3 Star Inverter Split AC, but I'm concerned about its performance in extreme temperatures.","The Panasonic 1.4 Ton 3 Star Inverter Split AC is designed to operate efficiently in ambient temperatures up to 52 degrees Celsius, ensuring optimal cooling performance even in extreme conditions.",2025 Model,"Panasonic 1.4 Ton 3 Star Inverter Split AC (Powerful Mode, Copper Condenser, 7in1 Convertible, 2-Way Swing, PM 0.1 Filter, CS/CU-SU17AKY3T, 2025 Model, White)","₹34,490",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/c/ac-su17aky3t-infographic_17_etmpow9aykbtphv0.jpg,"Split AC with inverter compressor: Variable speed compressor which adjusts cooling capacity depending on heat load. The convertible feature with 7 different cooling modes adjusts cooling performances ranging from 45%* to HC*. Therby enhances energy efficiency and provides personalized comfort with minimal effort., Capacity (1.5 Ton): Suitable for medium sized rooms 11.1 - 14.9 sq m (120 - 160 sq ft); Airflow of 501 CFM; Cooling Capacity of 4800 W & Ambient operating Temperature: upto 52 degree Celsius with 2 way Swing., Energy Rating: 3 Star. Annual Energy Consumption: 929.59 units. ISEER Value: 4.00 ., Manufacturer Warranty: 1 year on product,  +4 years on PCB and +9 years on compressor., Copper Condenser Coil: Better cooling and requires low maintenance.Healthy Cooling: Equipped with the PM 0.1 Filter.Longer Heat Exchanger Life: Special ShieldBlu+ protection coating to prevent leakages., Key Features- Stabilizer free operation with 145-285 V operating voltage range; Hidden Temperature Display; Noise Level: IDU - 38/48 (db) & ODU: 53 (db)., Special Feature: Inverter Split AC, with 100% Copper Tubing helps in better heat exchange. Crystal Clean technology helps in enhancing the cooling performance, provides pure air and saves on electricity bills by self-cleaning of evaporator coils., Refrigerant Gas: R32 – Environment Friendly - ""Zero"" Ozone Depletion Potential (ODP)",{},https://store.in.panasonic.com/air-conditioners/2025-model/cs-cu-su17aky3t.html
Upselling,I'm interested in the 189 cm (75 inches) 4K Ultra HD Smart LED Google TV TH-75MX740DX.,"That's a fantastic choice! To enhance your grooming experience while enjoying your new TV, may I suggest the ER-GY10-K44B 6-in-1 Men Body rechargeable Grooming Kit? It offers 4 Attachments for Hair Cut, Body Trim, Beard Trim & Stubble Style, Armpit and Groin Area Trim, all in a sleek black design.",Televisions,"189 cm (75 inches) 4K Ultra HD Smart LED Google TV TH-75MX740DX (Black, 4K Colour Engine, Home Theatre Built in, Google Assistant)","₹139,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/t/h/th-75mx740dx_1.jpg,"4K Color Engine, HDR 10, Home Theatre Built in, DTS, Bezel-less, Chromecast Built-In & Air Screen, Ok Google, ",{},https://store.in.panasonic.com/televisions/4k-google-tv/mx740-google-tv-4k-hrd-tv-75-inches.html
Upselling,I'm interested in the 1.5 Ton 5 Star Wi-Fi Inverter Smart Split AC.,"Great choice! If you're looking for more advanced technology, you might also like the LUMIX S9 24.2MP Full-Frame CMOS Sensor with 18-40mm lens. It offers Human/Animal/Car/Motorcycle Detection and Real Time Lut for a superior photography experience.",2024 Model,"1.5 Ton 5 Star Wi-Fi Inverter Smart Split AC (7 in 1 Convertible with True AI Mode, 4 Way Swing, Active Air Purification by nanoe-G and real time AQI monitoring, Matter Certified, 2024 Model, White)","₹48,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/x/u/xu18akyf_info1_wd.jpg,"Smart Split AC with Auto Convertible Inverter compressor, India's 1st Matter Enabled AC, 5 Star Energy Rating for energy efficiency. Suitable for 11.14 Sqmt to 16.72 sqmt rooms., Warranty: 1 Year Comprehensive | 5 years on PCB |10 years on Compressor | 5 years on Outdoor Casing, Copper Condenser Coil with Shield Blu Technology: For greater durability in high humidity & coastal areas, Works with Amazon Alexa and Google Assistant |Customized Sleep Profiles | Remote Access and Control with Miraie, nanoe G technology: Cleans indoor air, Miraie: Connected Living | Comfortable Sleep Profile |Full Control Anytime Anywhere",{},https://store.in.panasonic.com/air-conditioners/2024-model/cs-cu-xu18akyf.html
Upselling,I'm interested in the Lumix G9II 25 Mega Pixel Mirrorless MFT Digital Camera with 12-60mm Lens.,"Since you're considering the Lumix G9II, you might also like the LUMIX S9 24.2MP Full-Frame CMOS Sensor with 18-40mm lens. It offers similar features like Human/Animal/Car/Motorcycle Detection and Real Time Lut at a price of ₹150,191.",Cameras,"Lumix G9II 25 Mega Pixel Mirrorless MFT Digital Camera with 12-60mm Lens, Phase Hybrid Auto Focus, C4K/4K 120p/ 100p FHD 280p (DC-G9M2LGW, Black)","₹170,419",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/d/c/dc-g9m2lgw.png,"Superb Image Quality. 25Mega Pixel, Fast and accurate Auto Focus for Different Subjects. (Animal Eye/Body Detection/ Car/Motorcycle Detection), Reliable Burst Shooting Experience 60FPS/AFC, 75FPS AFS, C4K/4K 120p/ 100p FHD 280p, Improved I.S 8Stop., 100MP Handheld High Res Mode on Raw & JPEG, Real Time Lut, ",{},https://store.in.panasonic.com/cameras/dsc-digital-still-camera/lumix-g9ii-25-mega-pixel-mirrorless-mft-digital-camera-with-12-60mm-lens-phase-hybrid-auto-focus-c4k-4k-120p-100p-fhd-280p-dc-g9m2lgw-black.html
Upselling,I'm interested in the Lumix L-Mount S 24mm f/1.8 Fixed Focal Length Lens.,"Considering your interest in high-quality photography equipment, you might also like the Panasonic 2.2 Ton 4 Star Premium Wi-Fi Inverter Smart Split AC. It features advanced technology like India's 1st Matter Enabled RAC, higher airflow, and True AI for a superior cooling experience.",Cameras,"Lumix L-Mount S 24mm f/1.8 Fixed Focal Length Lens, Aperture Range: f/1.8 to f/16, Linear AF Motor, Dust, Splash and Freeze-Resistant Design (S-S24GC, Black)","₹81,913",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/s/-/s-s24gc_info_1_486ypomw0zrvahyz.jpg,"L-Mount Lens/Full-Frame Format, Aperture Range: f/1.8 to f/16, Three Aspherical Elements, Linear AF Motor, Rounded 9-Blade Diaphragm, Weather-Sealed Construction, , ",{},https://store.in.panasonic.com/cameras/lenses/lumix-l-mount-s-24mm-f-1-8-fixed-focal-length-lens-aperture-range-f-1-8-to-f-16-linear-af-motor-dust-splash-and-freeze-resistant-design-s-s24gc-black.html
Upselling,I'm considering buying the Powerful 1400W Bagged Canister Vacuum Cleaner Quiet Operation with Durable Motor MG-520.,"If you're interested in advanced home appliances, you might also like the Panasonic 2.0 Ton 4 Star Premium Wi-Fi Inverter Smart Split AC. It offers smart features like Wi-Fi connectivity, higher airflow, and True AI technology for efficient cooling.",Small Appliances,Powerful 1400W Bagged Canister Vacuum Cleaner Quiet Operation with Durable Motor MG-520,"₹8,995",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/m/c/mc-cg520r145_info_1.jpg,"Quiet Operation  with Durable Motor, Powerful Suction with 1400W, 4.5kg- Lightweight for Ease of Use, Big Front Handle, 4ltr Dust Capacity, Easy & Eco Maintenance with Washable Dust Tank, Effortless cleaning with Crevice Nozzle & Dusting Brush, ",{},https://store.in.panasonic.com/small-appliances/vaccuum-cleaner/powerful-1400w-bagged-canister-vacuum-cleaner-quiet-operation-with-durable-motor-mg-520.html
Upselling,I'm interested in the 1.5 Ton 3 Star Wi-Fi Inverter Smart Split AC.,"Since you're considering the Smart Split AC, you might also like the Lumix L-Mount S 24mm f/1.8 Fixed Focal Length Lens. It offers excellent aperture range, autofocus motor, and a durable design, priced at ₹81,913.",2024 Model,"1.5 Ton 3 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with True AI Mode, 2 Way Swing, PM 0.1 Air Purification Filter, 2024 Model, White)","₹35,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/c/s/cscu-su18zkywt_info_1_2406.png,"Smart Split AC with Auto Convertible Inverter compressor, Converti7: 7 Stages of Cooling Performance, 3 Star Energy Rating for energy efficiency. Suitable for 11.14 Sqmt to 16.72 sqmt rooms., Warranty: 1 Year Comprehensive | 5 years on PCB |10 years on Compressor., Copper Condenser Coil with Shield Blu Technology: For greater durability in high humidity & coastal areas, Works with Amazon Alexa and Google Assistant |Customized Sleep Profiles | Remote Access and Control with Miraie, , Miraie: Connected Living | Comfortable Sleep Profile |Full Control Anytime Anywhere",{},https://store.in.panasonic.com/air-conditioners/2024-model/cs-cu-su18zkywt.html
Upselling,I'm interested in the 20L Solo Microwave Oven.,"Since you are looking at the 20L Solo Microwave Oven, you might also like the Panasonic 2.2 Ton 4 Star Premium Wi-Fi Inverter Smart Split AC. It offers advanced features like Wi-Fi connectivity, higher airflow, and True AI technology to enhance your cooling experience.",Microwave Ovens,"20L Solo Microwave Oven (NN-SM25JBFDG, Black, Reheat, Defrost, Mechanical Knob)","₹5,890",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/r/artboard-1_78.jpg,"20 L Capacity : Suitable for cooking and reheating for a family of 2 to 4 members, Solo : An easy and hassle-free experience to quickly defrost, reheat and cook, Warranty : 1 year warranty on product, , , , , ",{},https://store.in.panasonic.com/microwave-oven/solo/20l-solo-microwave-oven-nn-sm25jbfdg.html
Upselling,I'm interested in the Lumix S5IIX 24.2 MP CMOS Sensor Mirrorless Fullframe Digital Camera.,How about checking out our 8 Kg 5 Star Fully-Automatic Top Load Washing Machine with Drynamic Spin and Active Foam Wash Technology? It's a great addition to enhance your home appliances collection!,Cameras,"Lumix S5IIX 24.2 MP CMOS Sensor Mirrorless Fullframe Digital Camera with 20-60mm Kit Lens, Active Image Stabilization, Phase Detect Autofocus, 4K 60p Unlimited Recording (DC-S5M2XKGW, Black)","₹227,083",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/d/c/dc-s5m2xkgw_info_1_2dymubohbnoo3vmr.jpg,"24.2 MP CMOS Sensor, Real time lut, V-log & RAW Recording, ProRes Internal & External Recording, USB SSD Recording, Wired & Wireless Live Streaming, ALL- Intra Codec & long GOP, 4k 60p Unlimited Recording, Dual Native ISO",{},https://store.in.panasonic.com/cameras/dsc-digital-still-camera/lumix-s5iix-24-2-mp-cmos-sensor-mirrorless-fullframe-digital-camera-with-20-60mm-kit-lens-active-image-stabilization-phase-detect-autofocus-4k-60p-unlimited-recording-dc-s5m2xkgw-black.html
Upselling,I'm interested in the 7 Kg 5 Star Fully-Automatic Top Load Washing Machine.,"Great choice! If you are looking for a high-quality professional camcorder, you might also like the 15 MP Professional Camcorder with 4K 60p/50p 10bit recording, Built-In Wi-Fi & Ethernet, and High-Speed AF with Face Detection priced at ₹210,375.",Washing Machines,"7 Kg 5 Star Fully-Automatic Top Load Washing Machine (NA-F70LF3CRB, Charcoal Inox Grey, Drynamic Spin, Active Foam Wash Technology, 12 Wash Program)","₹15,490",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/n/a/na-f70lf3crb_info_1.jpg,"With Drynamic Spin, now get up to 20%* faster drying, Active Foam System generates fine foam for best wash performance, Sazanami Drum protects fabrics while ensuring thorough cleaning, Worry-Free Wash with the Anti-Tangling System, 2 years comprehensive warranty and 10 years warranty on motor, , , ",{},https://store.in.panasonic.com/washing-machines/fully-automatic-top-load/7-kg-5-star-fully-automatic-top-load-washing-machine-na-f70lf3crb-charcoal-inox-grey-drynamic-spin-active-foam-wash-technology-12-wash-program.html
Upselling,I'm interested in the Cordless Nose and Hair Battery Operated Ergonomic Design Trimmer for Men.,"That's a great choice! If you're looking for a versatile product, you might also like the Adjustable Stand for Domestic Refrigerators up-to 400 L. It offers heavy-duty material and a versatile design to suit your needs.",Small Appliances,"Cordless Nose and Hair Battery Operated Ergonomic Design Trimmer for Men (ER417K44B, Black)","₹1,090",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/e/r/er417k44b-1.jpg,"Ear and Nose Hair Trimmer, Cordless Usage, Battery Operated, Dry Operation for ease, Protective Mirror Cap, Blades Washable, , ",{},https://store.in.panasonic.com/small-appliances/male-grooming/ear-and-nose-hair-trimmer-er417k44b.html
Upselling,I'm interested in the Powerful 1400W Bagged Canister Vacuum Cleaner Quiet Operation with Durable Motor MG-520.,"How about considering our 1.5 Ton 4 Star Fixed Speed Window AC with Copper Condenser, Powerful Mode, 2 Way Swing, PM 0.1 Air Purification Filter, 2024 Model in White for ₹34,990?",Small Appliances,Powerful 1400W Bagged Canister Vacuum Cleaner Quiet Operation with Durable Motor MG-520,"₹8,995",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/m/c/mc-cg520r145_info_1.jpg,"Quiet Operation  with Durable Motor, Powerful Suction with 1400W, 4.5kg- Lightweight for Ease of Use, Big Front Handle, 4ltr Dust Capacity, Easy & Eco Maintenance with Washable Dust Tank, Effortless cleaning with Crevice Nozzle & Dusting Brush, ",{},https://store.in.panasonic.com/small-appliances/vaccuum-cleaner/powerful-1400w-bagged-canister-vacuum-cleaner-quiet-operation-with-durable-motor-mg-520.html
Upselling,I'm interested in the 108 cm (43 inches) Full HD Smart LED Google TV TH-43MS660DX.,How about enhancing your TV viewing experience with the Lumix G 25mm f/1.7 Asph. Single Focal Length Lens? It offers great image quality and performance to complement your entertainment setup.,Televisions,"108 cm (43 inches) Full HD Smart LED Google TV TH-43MS660DX (Black, Dolby Digital, Audio Booster+, Google Assistant)","₹27,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/t/h/th-43ms660dx_1.jpg,"2K HDR, Wide Viewing Angle, Audio Booster +, Dolby Digital, Google Assistant, Slim Bezel, Chromecast Built-in, ",{},https://store.in.panasonic.com/televisions/4k-google-tv/ms660-google-tv-2k-hrd-tv-43-inches.html
Upselling,I'm interested in the 280L Double Door 3 Star AI Enabled Inverter Technology Frost Free Refrigerator.,"That's a great choice! If you're looking for another smart appliance, you might also like our 1.5 Ton 5 Star Wi-Fi Inverter Smart Split AC with advanced features like 7 in 1 Convertible with True AI Mode and PM 0.1 Air Purification Filter.",Refrigerators,"280L Double Door 3 Star AI Enabled Inverter Technology Frost Free Refrigerator (NR-TH292CDAN, Harnell Blue, Jumbo Fresh Vegetable Basket, Net Capacity 256L)","₹32,490",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/r/artboard-1_112.jpg,"6 Stage Intelligent Inverter Compressor, Big 30L Vegetable Box, Toughened Glass Shelves with 100KG Load Bearing Capacity, Best In Class Energy Efficiency, 1+10 yrs Warranty, , , ",{},https://store.in.panasonic.com/refrigerator/frost-free/th292-280-l-harnell-blue-double-door-refrigerator-with-ai-inverter-technology.html
